instrument_key,exchange_token,Symbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_EQ|INE280H01015,14900,SAHYADRI,SAHYADRI INDUSTRIES LTD,307.8,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE510A01028,4907,ENGINERSIN,ENGINEERS INDIA LTD,240.6,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE488D01021,14008,AVTNPL,AVT NATURAL PRODUCTS LTD,75.32,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE956G01038,20188,WABAG,VA TECH WABAG LTD,1593,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE0I0M01023,30134,PRABHA,PRABHA ENERGY LIMITED,281.7,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE963C01033,12000,FAZE3Q,FAZE THREE LIMITED,706.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE01GN01025,2278,IRISDOREME,IRIS CLOTHINGS LIMITED,30.82,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE215I01027,15018,MAANALU,MAAN ALUMINIUM LIMITED,122.06,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE874I01013,20134,RAMKY,RAMKY INFRA LTD,591.35,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE030A01027,1394,HINDUNILVR,HINDUSTAN UNILEVER LTD.,2450.4,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE0JO301016,17738,YATHARTH,YATHARTH HOSP & TRA C S L,633.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE274V01019,20321,SHANKARA,SHANKARA BLDG PRODUCT LTD,1028,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE0APB01032,1593,MGEL,MANGALAM GLOBAL ENT LTD,16.94,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE411D01015,10056,SKMEGGPROD,SKM EGG PROD-ROLL SETT,290.7,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE729D01010,19941,KILITCH,KILITCH DRUGS INDIA LTD,435.65,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF174KA1LV5,13950,LIQUID1,KOTAKMAMC - KOTAKLIQ,1060.49,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE039O01029,13982,JASH,JASH ENGINEERING LIMITED,605.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE872J01023,5373,DEVYANI,DEVYANI INTERNATIONAL LTD,174.81,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE828O01033,8469,MITCON,MITCON CON & ENG SER LTD,79.3,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF109KB15Y7,522,ICICIB22,ICICIPRAMC - BHARATIWIN,109.45,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE121N01019,19279,THEJO,THEJO ENGINEERING LIMITED,2242.4,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE278G01037,11842,CYBERMEDIA,CYBER MEDIA (INDIA) LTD.,18.37,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF582M01KS4,29687,UNIONGOLD,UNIONAMC - UNIONGOLD,99.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE476A01022,10794,CANBK,CANARA BANK,107.8,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE419U01012,48,HAPPSTMNDS,HAPPIEST MINDS TECHNO LTD,616,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE691A01018,11223,UCOBANK,UCO BANK,30.96,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0CZ201020,757885,ANTHEM,ANTHEM BIOSCIENCES LTD,756.2,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF174KA1KU9,13082,SILVER1,KOTAKMAMC - KOTAKSILVE,113.24,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE745G01035,31181,MCX,MULTI COMMODITY EXCHANGE,8261.5,,,0.5,1,EQUITY,,NSE_EQ
NSE_EQ|INE959C01023,10768,OAL,ORIENTAL AROMATICS LTD,406.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0W2G01015,27052,SAGILITY,SAGILITY INDIA LIMITED,44.88,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF204KA1MS3,2636,DIVOPPBEES,NIP IND ETF DIV OPP,78.63,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE930P01018,2829,ANURAS,ANUPAM RASAYAN INDIA LTD,1150,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE715B01021,136,ANDHRSUGAR,ANDHRA SUGARS LTD,83.43,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE152B01027,13688,ACLGATI,ALLCARGO GATI LIMITED,69.82,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0U4701011,757515,DIGITIDE,DIGITIDE SOLUTIONS LTD,267.4,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE832A01018,6934,MODIRUBBER,MODI RUBBER LTD,121.79,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE531E01026,17939,HINDCOPPER,HINDUSTAN COPPER LTD,276.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE483C01032,13976,TANLA,TANLA PLATFORMS LIMITED,678.6,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE721A01047,4306,SHRIRAMFIN,SHRIRAM FINANCE LIMITED,654.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE506A01018,11271,DREDGECORP,DREDGING CORP OF INDIA,709.9,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE028A01039,4668,BANKBARODA,BANK OF BARODA,243.07,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF174KA1JE5,10512,CONS,KOTAKMAMC - KOTAKCONS,120.66,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0L9R01028,23066,GOPAL,GOPAL SNACKS LIMITED,352.35,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF174KA1JF2,10676,MNC,KOTAKMAMC - KOTAKMNC,29.82,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF174KA1IY5,8632,LOWVOL1,KOTAKMAMC - KOTAKLOVOL,20.93,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE727S01012,21683,BRNL,BHARAT ROAD NETWORK LTD,21.78,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE670K01029,3220,LODHA,LODHA DEVELOPERS LIMITED,1334,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE039A01010,1491,IFCI,IFCI LTD,61.81,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE576O01020,2841,LXCHEM,LAXMI ORGANIC INDUS LTD,203,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE807K01035,20698,SCHAND,S CHAND AND COMPANY LTD,226.7,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF174KA1IB3,8077,MIDCAP,KOTAKMAMC - KOTAKMID50,169.42,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF174KA1IA5,7412,ALPHA,KOTAKMAMC - KOTAKALPHA,50.73,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE079J01017,8510,GATEWAY,GATEWAY DISTRIPARKS LTD,65.57,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE048B01035,4410,JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,269.76,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE914M01019,1508,ASTERDM,ASTER DM HEALTHCARE LTD.,598.45,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF204KA1LD7,2435,CONSUMBEES,NIP IND ETF CONSUMPTION,131.08,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE372C01037,2717,PRECWIRE,PRECISION WIRES INDIA LTD,188.32,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE570L01029,27839,SAILIFE,SAI LIFE SCIENCES LIMITED,815.35,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE374B01019,8687,MUKTAARTS,MUKTA ARTS LIMITED,84.71,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE461B01014,13126,REPRO,REPRO INDIA LIMITED,549.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE128X01021,12024,ACI,ARCHEAN CHEMICAL IND LTD,697.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE158A01026,1348,HEROMOTOCO,HERO MOTOCORP LIMITED,4363.7,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE0CCU25019,22308,MINDSPACE,MINDSPACE BUSINESS P REIT,419.42,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE824Q01011,7482,MANAKSTEEL,MANAKSIA STEELS LTD,63.84,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE060901027,578,LIKHITHA,LIKHITHA INFRASTRUC LTD,280,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE112L01020,9581,METROPOLIS,METROPOLIS HEALTHCARE LTD,1996.6,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE405E01023,14154,UNOMINDA,UNO MINDA LIMITED,1071.4,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE080I01025,25807,LLOYDSENT,LLOYDS ENTERPRISES LTD,82.07,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE050M01012,27067,VSSL,VARDHMAN SPC STEEL LTD,264.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE578A01017,2316,HEIDELBERG,HEIDELBERGCEMENT (I) LTD,217.58,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE715A01015,3766,WHEELS,WHEELS INDIA LTD,825.55,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE947A01014,3348,SUNFLAG,SUNFLAG IRON AND STEEL CO,294.35,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE348A01023,203,ASHAPURMIN,ASHAPURA MINECHEM LTD,569.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE777K01022,18566,RRKABEL,R R KABEL LIMITED,1466.6,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE123W01016,21808,SBILIFE,SBI LIFE INSURANCE CO LTD,1809.5,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INF174K01Z71,11457,NV20,KOTAKMAMC - KTKNV20ETF,148.53,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0HLU01028,28046,MOBIKWIK,ONE MOBIKWIK SYSTEMS LTD,258.72,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE843B01013,5239,MAHAPEXLTD,MAHA RASHTRA APEX COPR. L,107.91,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE02YR01019,11530,EMIL,ELECTRONICS MART IND LTD,135.26,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE800A01015,6815,BIRLACABLE,BIRLA CABLE LIMITED,175.9,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE192A01025,3432,TATACONSUM,TATA CONSUMER PRODUCT LTD,1062.6,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE085J01014,18118,THANGAMAYL,THANGAMAYIL JEWELLERY LTD,1881,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE398R01022,10243,SYNGENE,SYNGENE INTERNATIONAL LTD,680.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE005B01027,24610,AVANTEL,AVANTEL LIMITED,144.74,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE306L01010,13116,QUICKHEAL,QUICK HEAL TECH LTD,336.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE025R01021,16913,ARTEMISMED,ARTEMIS MED SERVICE LTD,241.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE116G01013,11220,VARDHACRLC,VARDHAMAN ACRYLICS LTD,50.42,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE961D01019,201,UNIDT,UNITED DRILLING TOOLS LTD,223.42,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE118A01012,305,BAJAJHLDNG,BAJAJ HOLDINGS & INVS LTD,13973,,,1,1,EQUITY,,NSE_EQ
NSE_EQ|INE597J01018,714,SHALBY,SHALBY LIMITED,207.32,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE156A01020,14084,INDORAMA,INDO RAMA SYNTHETICS LTD,52.55,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF251K01SU9,20547,BBNPPGOLD,BARODABNP - BBNPPGOLD,98.2,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE371A01025,592,GRAPHITE,GRAPHITE INDIA LTD,575.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE274C01019,4235,WENDT,WENDT (INDIA) LIMITED,10535,,,0.5,1,EQUITY,,NSE_EQ
NSE_EQ|INE203Y01012,19097,SILLYMONKS,SILLY MONKS ENTERTAIN LTD,18.23,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE386A01023,3676,VESUVIUS,VESUVIUS INDIA LTD,549.8,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE668A01016,10945,TMB,TAMILNAD MERCA BANK LTD,458.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE871C01038,7936,AVANTIFEED,AVANTI FEEDS LIMITED,750.7,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE538A01037,1289,GFLLIMITED,GFL LIMITED,64.88,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE00IK01029,14305,OSWALSEEDS,SHREEOSWAL S AND CHE LTD,13.09,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF247L01FL1,757031,MOINFRA,MOTILALAMC - MOINFRA,60.2,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF247L01FK3,757099,MOMGF,MOTILALAMC - MOMGF,143.54,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF247L01FD8,757167,MONEXT50,MOTILALAMC - MONEXT50,67.67,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE289C01025,10717,TIMESGTY,TIMES GUARANTY LIMITED,187.95,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF247L01FC0,756900,MON50EQUAL,MOTILALAMC - MON50EQUAL,31.71,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE373A01013,368,BASF,BASF INDIA LTD,5089.5,,,0.5,1,EQUITY,,NSE_EQ
NSE_EQ|INE077F01035,3963,GOCLCORP,GOCL CORPORATION LIMITED,391.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE246B01019,7869,RAMCOSYS,RAMCO SYSTEMS LTD,404.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE674K01013,21614,ABCAPITAL,ADITYA BIRLA CAPITAL LTD.,268.6,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF247L01EV3,30065,MOCAPITAL,MOTILALAMC - MOCAPITAL,46.54,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE094A01015,1406,HINDPETRO,HINDUSTAN PETROLEUM CORP,434.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE310C01029,1372,HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,501.1,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE410P01011,11840,NH,NARAYANA HRUDAYALAYA LTD.,1993.9,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE157H01023,14667,KMSUGAR,K M SUGAR MILLS LTD,27.85,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE410B01037,17364,VINATIORGA,VINATI ORGANICS LTD,1931.7,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE232I01014,14788,SPARC,SUN PHARMA ADV.RES.CO.LTD,155.92,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE203A01020,5610,ASTRAZEN,ASTRAZENECA PHARMA IND LT,8935.5,,,0.5,1,EQUITY,,NSE_EQ
NSE_EQ|INE752H01013,29113,CARERATING,CARE RATINGS LIMITED,1850.4,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INF251K01TL6,24117,BBNPNBETF,BARODABNP - BBNPNBETF,57.22,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE725E01024,19931,ORISSAMINE,ORISSA MIN DEV CO LTD,5192.1,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE417C01014,11445,PILANIINVS,PILANI INV & IND COR LTD,5280,,,0.5,1,EQUITY,,NSE_EQ
NSE_EQ|INE138C01024,1835,KANORICHEM,KANORIA CHEMICALS & INDUS,91.38,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF247L01FQ0,757817,MOMIDMTM,MOTILALAMC - MOMIDMTM,63.59,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF247L01FP2,757443,MOTOUR,MOTILALAMC - MOTOUR,93.16,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE150G01020,11301,LUXIND,LUX INDUSTRIES LIMITED,1439.4,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE335A01020,3375,SURYAROSNI,SURYA ROSHNI LTD,342.3,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF247L01FO5,757431,MOPSE,MOTILALAMC - MOPSE,100.18,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF247L01FR8,757669,MOALPHA50,MOTILALAMC - MOALPHA50,52.86,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE528G01035,11915,YESBANK,YES BANK LIMITED,19.9,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE248A01017,1675,ITI,ITI LTD,313.8,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE07RO01027,7390,SUPRIYA,SUPRIYA LIFESCIENCE LTD,699.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE531F01015,18721,NUVAMA,NUVAMA WEALTH MANAGE LTD,7734.5,,,0.5,1,EQUITY,,NSE_EQ
NSE_EQ|INE342G01023,17747,NIITMTS,NIIT LEARNING SYSTEMS LTD,334,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE729D20010,757984,KILITC-RE,KILITCH DRUGS (INDIA) LTD,64.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE029L01018,21119,KICL,KALYANI INVEST CO LTD,5007,,,0.5,1,EQUITY,,NSE_EQ
NSE_EQ|INE0Q3R01026,20956,SUNCLAY,SUNDARAM CLAYTON LIMITED,1974.4,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INF247L01CH6,23181,MOSMALL250,MOTILALAMC - MOSMALL250,17.84,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF247L01CI4,23184,MOREALTY,MOTILALAMC - MOREALTY,97.01,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE705C01020,804,SHIVATEX,SHIVA TEXYARN LIMITED,205.7,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE529I01021,13870,KUANTUM,KUANTUM PAPERS LIMITED,132.65,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0CHO01012,248,ADL,ARCHIDPLY DECOR LIMITED,87.13,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF846K011K1,11193,AXISILVER,AXISAMC - AXISILVER,116.31,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE858B01029,3329,ISGEC,ISGEC HEAVY ENG LTD,1132.8,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE803H01014,13821,RUCHIRA,RUCHIRA PAPERS LIMITED,138.77,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE093I01010,20242,OBEROIRLTY,OBEROI REALTY LIMITED,1769.6,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE616N01034,20607,INOXINDIA,INOX INDIA LIMITED,1224.2,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE598C01011,19322,HISARMETAL,HISAR METAL IND. LIMITED,208.5,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE050H01012,11975,RML,RANE (MADRAS) LIMITED,889.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF247L01DJ0,24944,MODEFENCE,MOTILALAMC - MODEFENCE,90.02,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF247L01DK8,25606,MOMENTUM50,MOTILALAMC - MOMENTUM50,53.35,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE726G01019,18652,ICICIPRULI,ICICI PRU LIFE INS CO LTD,628.9,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF247L01BE5,10825,MOVALUE,MOTILALAMC - MOVALUE,105.33,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF247L01BB1,10508,MOHEALTH,MOTILALAMC - MOHEALTH,45.42,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE055S01018,17187,CYIENTDLM,CYIENT DLM LIMITED,470.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE901L01018,25328,APLLTD,ALEMBIC PHARMA LTD,1019.6,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE170I01016,14712,HGS,HINDUJA GLOBAL SOLS. LTD.,599.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF247L01AU3,7422,MONQ50,MOTILALAMC - MONQ50,77.95,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE545L01039,24823,MANCREDIT,MANGAL CREDIT N FINCORP L,193.92,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF846K010Q0,14742,AXSENSEX,AXISAMC - AXSENSEX,84.78,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE271B01025,2088,MAHSEAMLES,MAHARASHTRA SEAMLESS LTD,734.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF247L01AP3,22739,MON100,MOTILAL OS NASDAQ100 ETF,198.89,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE760L01018,27037,TBZ,TRIB BHIMJI ZAVERI LTD,197.88,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF247L01AK4,1507,MOGSEC,MOTILALAMC - G5,62.32,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE092B01025,4747,INDNIPPON,INDIA NIPPON ELECT LTD,798.7,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE126J01016,14361,APOLLOPIPE,APOLLO PIPES LIMITED,423.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0BTM01013,19498,SECMARK,SECMARK CONSULTANCY LTD,140.45,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE270I01022,6908,VISHNU,VISHNU CHEMICALS LIMITED,496.55,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE935B01025,29459,MOSCHIP,MOSCHIP TECHNOLOGIES LTD,171.27,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF247L01BU1,19237,MONIFTY500,MOTILALAMC - MONIFTY500,23.81,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF247L01BH8,10822,MOQUALITY,MOTILALAMC - MOQUALITY,195.54,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE073K01018,4684,SONACOMS,SONA BLW PRECISION FRGS L,489,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0O5T01011,16154,REMUS,REMUS PHARMACEUTICALS L,902.05,,,0.05,100,EQUITY,,NSE_EQ
NSE_EQ|INF247L01BL0,8654,MOLOWVOL,MOTILALAMC - MOLOWVOL,38.06,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF247L01BK2,8182,MOMOMENTUM,MOTILALAMC - MOMOMENTUM,63.29,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF0R8F01034,21750,LIQUIDCASE,ZERODHAAMC - LIQUIDCASE,109.61,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF0R8F01042,22901,GOLDCASE,ZERODHAAMC - GOLDCASE,15.89,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE058A01010,1442,SANOFI,SANOFI INDIA LIMITED,5934,,,0.5,1,EQUITY,,NSE_EQ
NSE_EQ|INE276C01014,15399,EIHAHOTELS,EIH ASSOCIATED HOTELS LTD,388.6,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE244B01030,11699,PATELENG,PATEL ENGINEERING LTD.,39.09,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE006I01046,14418,ASTRAL,ASTRAL LIMITED,1483.1,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE0FFK01017,756324,NPST,NETWORK PEOPLE SRV TECH L,1877.6,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE0V3U01015,758572,GLOBECIVIL,GLOBE CIVIL PROJECTS LTD,91.79,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE108V01019,23864,AWFIS,AWFIS SPACE SOLUTIONS LTD,634.65,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INF0R8F01091,30274,SILVERCASE,ZERODHAAMC - SILVERCASE,11.89,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF0R8F01059,24077,MID150CASE,ZERODHAAMC - MID150CASE,10.92,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INF0R8F01067,24081,TOP100CASE,ZERODHAAMC - TOP100CASE,10.73,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE142M01025,20293,TATATECH,TATA TECHNOLOGIES LIMITED,716.15,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE287C01037,7169,MICEL,MIC ELECTRONICS LTD,54.5,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE036D01028,1838,KARURVYSYA,KARUR VYSYA BANK LTD,271.3,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE498Q01014,25835,VINCOFE,VINTAGE COFFEE N BVRGS L,150.97,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE583V01021,10343,RADHIKAJWE,RADHIKA JEWELTECH LIMITED,103.08,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE885A01032,100,ARE&M,AMARA RAJA ENERGY MOB LTD,1011.35,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE926K01017,19438,AHLEAST,ASIAN HOTELS (EAST) LTD,164.81,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE233B01017,495,BLUEDART,BLUE DART EXPRESS LTD,6876,,,0.5,1,EQUITY,,NSE_EQ
NSE_EQ|INE449G01018,11072,AGRITECH,AGRI-TECH (INDIA) LIMITED,152.11,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE169A01031,739,COROMANDEL,COROMANDEL INTERNTL. LTD,2331.2,,,0.1,1,EQUITY,,NSE_EQ
NSE_EQ|INE916G01016,13658,GEECEE,GEECEE VENTURES LIMITED,377.55,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE384A01010,2844,RANEHOLDIN,RANE HOLDINGS LIMITED,1569.4,,,0.1,1,EQUITY,,NSE_EQ
